datetime,parking,pourcentage
2023-06-21T23:43:23,MONGE,12
2023-06-21T23:43:23,SAINTE-ANNE,72
2023-06-21T23:43:23,TIVOLI,52
2023-06-21T23:43:23,TREMOUILLE,68
2023-06-22T00:28:50,CLEMENCEAU,55
2023-06-22T00:28:50,CONDORCET,60
2023-06-22T00:28:50,DARCY,43
2023-06-22T00:28:50,DAUPHINE,100
2023-06-22T00:28:50,GRANGIER,46
2023-06-22T00:28:50,MALRAUX,49
2023-06-22T00:28:50,MONGE,11
2023-06-22T00:28:50,SAINTE-ANNE,72
2023-06-22T00:28:50,TIVOLI,52
2023-06-22T00:28:50,TREMOUILLE,67
2023-06-22T01:03:15,CLEMENCEAU,55
2023-06-22T01:03:15,CONDORCET,59
2023-06-22T01:03:15,DARCY,42
2023-06-22T01:03:15,DAUPHINE,100
2023-06-22T01:03:15,GRANGIER,46
2023-06-22T01:03:15,MALRAUX,49
2023-06-22T01:03:15,MONGE,11
2023-06-22T01:03:15,SAINTE-ANNE,72
2023-06-22T01:03:15,TIVOLI,51
2023-06-22T01:03:15,TREMOUILLE,67
2023-06-22T01:45:55,CLEMENCEAU,55
2023-06-22T01:45:55,CONDORCET,59
2023-06-22T01:45:55,DARCY,42
2023-06-22T01:45:55,DAUPHINE,100
2023-06-22T01:45:55,GRANGIER,45
2023-06-22T01:45:55,MALRAUX,49
2023-06-22T01:45:55,MONGE,10
2023-06-22T01:45:55,SAINTE-ANNE,72
2023-06-22T01:45:55,TIVOLI,51
2023-06-22T01:45:55,TREMOUILLE,67
2023-06-22T02:32:01,CLEMENCEAU,54
2023-06-22T02:32:01,CONDORCET,58
2023-06-22T02:32:01,DARCY,50
2023-06-22T02:32:01,DAUPHINE,100
2023-06-22T02:32:01,GRANGIER,45
2023-06-22T02:32:01,MALRAUX,49
2023-06-22T02:32:01,MONGE,10
2023-06-22T02:32:01,SAINTE-ANNE,72
2023-06-22T02:32:01,TIVOLI,50
2023-06-22T02:32:01,TREMOUILLE,66
2023-06-22T02:49:53,CLEMENCEAU,54
2023-06-22T02:49:53,CONDORCET,58
2023-06-22T02:49:53,DARCY,50
2023-06-22T02:49:53,DAUPHINE,100
2023-06-22T02:49:53,GRANGIER,46
2023-06-22T02:49:53,MALRAUX,49
2023-06-22T02:49:53,MONGE,10
2023-06-22T02:49:53,SAINTE-ANNE,72
2023-06-22T02:49:53,TIVOLI,50
2023-06-22T02:49:53,TREMOUILLE,66
2023-06-22T03:16:37,CLEMENCEAU,54
2023-06-22T03:16:37,CONDORCET,58
2023-06-22T03:16:37,DARCY,50
2023-06-22T03:16:37,DAUPHINE,100
2023-06-22T03:16:37,GRANGIER,46
2023-06-22T03:16:37,MALRAUX,49
2023-06-22T03:16:37,MONGE,10
2023-06-22T03:16:37,SAINTE-ANNE,72
2023-06-22T03:16:37,TIVOLI,50
2023-06-22T03:16:37,TREMOUILLE,66
2023-06-22T03:43:16,CLEMENCEAU,54
2023-06-22T03:43:16,CONDORCET,58
2023-06-22T03:43:16,DARCY,50
2023-06-22T03:43:16,DAUPHINE,100
2023-06-22T03:43:16,GRANGIER,45
2023-06-22T03:43:16,MALRAUX,49
2023-06-22T03:43:16,MONGE,10
2023-06-22T03:43:16,SAINTE-ANNE,72
2023-06-22T03:43:16,TIVOLI,50
2023-06-22T03:43:16,TREMOUILLE,66
2023-06-22T04:16:55,CLEMENCEAU,54
2023-06-22T04:16:55,CONDORCET,57
2023-06-22T04:16:55,DARCY,50
2023-06-22T04:16:55,DAUPHINE,100
2023-06-22T04:16:55,GRANGIER,44
2023-06-22T04:16:55,MALRAUX,49
2023-06-22T04:16:55,MONGE,10
2023-06-22T04:16:55,SAINTE-ANNE,72
2023-06-22T04:16:55,TIVOLI,50
2023-06-22T04:16:55,TREMOUILLE,66
2023-06-22T04:43:25,CLEMENCEAU,54
2023-06-22T04:43:25,CONDORCET,58
2023-06-22T04:43:25,DARCY,50
2023-06-22T04:43:25,DAUPHINE,100
2023-06-22T04:43:25,GRANGIER,44
2023-06-22T04:43:25,MALRAUX,49
2023-06-22T04:43:25,MONGE,10
2023-06-22T04:43:25,SAINTE-ANNE,72
2023-06-22T04:43:25,TIVOLI,50
2023-06-22T04:43:25,TREMOUILLE,66
2023-06-22T05:16:16,CLEMENCEAU,54
2023-06-22T05:16:16,CONDORCET,58
2023-06-22T05:16:16,DARCY,50
2023-06-22T05:16:16,DAUPHINE,100
2023-06-22T05:16:16,GRANGIER,44
2023-06-22T05:16:16,MALRAUX,49
2023-06-22T05:16:16,MONGE,9
2023-06-22T05:16:16,SAINTE-ANNE,72
2023-06-22T05:16:16,TIVOLI,50
2023-06-22T05:16:16,TREMOUILLE,66
2023-06-22T05:43:18,CLEMENCEAU,54
2023-06-22T05:43:18,CONDORCET,59
2023-06-22T05:43:18,DARCY,49
2023-06-22T05:43:18,DAUPHINE,100
2023-06-22T05:43:18,GRANGIER,44
2023-06-22T05:43:18,MALRAUX,50
2023-06-22T05:43:18,MONGE,9
2023-06-22T05:43:18,SAINTE-ANNE,73
2023-06-22T05:43:18,TIVOLI,47
2023-06-22T05:43:18,TREMOUILLE,65
2023-06-22T06:17:09,CLEMENCEAU,52
2023-06-22T06:17:09,CONDORCET,60
2023-06-22T06:17:09,DARCY,49
2023-06-22T06:17:09,DAUPHINE,100
2023-06-22T06:17:09,GRANGIER,46
2023-06-22T06:17:09,MALRAUX,51
2023-06-22T06:17:09,MONGE,9
2023-06-22T06:17:09,SAINTE-ANNE,75
2023-06-22T06:17:09,TIVOLI,45
2023-06-22T06:17:09,TREMOUILLE,65
2023-06-22T06:43:16,CLEMENCEAU,53
2023-06-22T06:43:16,CONDORCET,62
2023-06-22T06:43:16,DARCY,49
2023-06-22T06:43:16,DAUPHINE,100
2023-06-22T06:43:16,GRANGIER,49
2023-06-22T06:43:16,MALRAUX,54
2023-06-22T06:43:16,MONGE,11
2023-06-22T06:43:16,SAINTE-ANNE,76
2023-06-22T06:43:16,TIVOLI,45
2023-06-22T06:43:16,TREMOUILLE,67
2023-06-22T07:15:52,CLEMENCEAU,54
2023-06-22T07:15:52,CONDORCET,65
2023-06-22T07:15:52,DARCY,47
2023-06-22T07:15:52,DAUPHINE,100
2023-06-22T07:15:52,GRANGIER,57
2023-06-22T07:15:52,MALRAUX,57
2023-06-22T07:15:52,MONGE,13
2023-06-22T07:15:52,SAINTE-ANNE,79
2023-06-22T07:15:52,TIVOLI,49
2023-06-22T07:15:52,TREMOUILLE,68
2023-06-22T07:43:24,CLEMENCEAU,54
2023-06-22T07:43:24,CONDORCET,66
2023-06-22T07:43:24,DARCY,47
2023-06-22T07:43:24,DAUPHINE,100
2023-06-22T07:43:24,GRANGIER,66
2023-06-22T07:43:24,MALRAUX,60
2023-06-22T07:43:24,MONGE,15
2023-06-22T07:43:24,SAINTE-ANNE,82
2023-06-22T07:43:24,TIVOLI,50
2023-06-22T07:43:24,TREMOUILLE,71
2023-06-22T08:17:02,CLEMENCEAU,55
2023-06-22T08:17:02,CONDORCET,70
2023-06-22T08:17:02,DARCY,46
2023-06-22T08:17:02,DAUPHINE,100
2023-06-22T08:17:02,GRANGIER,77
2023-06-22T08:17:02,MALRAUX,62
2023-06-22T08:17:02,MONGE,17
2023-06-22T08:17:02,SAINTE-ANNE,85
2023-06-22T08:17:02,TIVOLI,51
2023-06-22T08:17:02,TREMOUILLE,72
2023-06-22T08:43:09,CLEMENCEAU,55
2023-06-22T08:43:09,CONDORCET,74
2023-06-22T08:43:09,DARCY,45
2023-06-22T08:43:09,DAUPHINE,100
2023-06-22T08:43:09,GRANGIER,81
2023-06-22T08:43:09,MALRAUX,61
2023-06-22T08:43:09,MONGE,16
2023-06-22T08:43:09,SAINTE-ANNE,87
2023-06-22T08:43:09,TIVOLI,50
2023-06-22T08:43:09,TREMOUILLE,73
2023-06-22T09:16:10,CLEMENCEAU,54
2023-06-22T09:16:10,CONDORCET,75
2023-06-22T09:16:10,DARCY,42
2023-06-22T09:16:10,DAUPHINE,100
2023-06-22T09:16:10,GRANGIER,87
2023-06-22T09:16:10,MALRAUX,61
2023-06-22T09:16:10,MONGE,17
2023-06-22T09:16:10,SAINTE-ANNE,87
2023-06-22T09:16:10,TIVOLI,50
2023-06-22T09:16:10,TREMOUILLE,73
2023-06-22T09:43:21,CLEMENCEAU,53
2023-06-22T09:43:21,CONDORCET,76
2023-06-22T09:43:21,DARCY,39
2023-06-22T09:43:21,DAUPHINE,100
2023-06-22T09:43:21,GRANGIER,88
2023-06-22T09:43:21,MALRAUX,61
2023-06-22T09:43:21,MONGE,18
2023-06-22T09:43:21,SAINTE-ANNE,89
2023-06-22T09:43:21,TIVOLI,49
2023-06-22T09:43:21,TREMOUILLE,73
2023-06-22T10:16:31,CLEMENCEAU,52
2023-06-22T10:16:31,CONDORCET,74
2023-06-22T10:16:31,DARCY,36
2023-06-22T10:16:31,DAUPHINE,100
2023-06-22T10:16:31,GRANGIER,87
2023-06-22T10:16:31,MALRAUX,60
2023-06-22T10:16:31,MONGE,19
2023-06-22T10:16:31,SAINTE-ANNE,87
2023-06-22T10:16:31,TIVOLI,45
2023-06-22T10:16:31,TREMOUILLE,73
2023-06-22T10:43:25,CLEMENCEAU,51
2023-06-22T10:43:25,CONDORCET,75
2023-06-22T10:43:25,DARCY,34
2023-06-22T10:43:25,DAUPHINE,100
2023-06-22T10:43:25,GRANGIER,89
2023-06-22T10:43:25,MALRAUX,58
2023-06-22T10:43:25,MONGE,20
2023-06-22T10:43:25,SAINTE-ANNE,89
2023-06-22T10:43:25,TIVOLI,45
2023-06-22T10:43:25,TREMOUILLE,74
2023-06-22T11:15:27,CLEMENCEAU,51
2023-06-22T11:15:27,CONDORCET,76
2023-06-22T11:15:27,DARCY,32
2023-06-22T11:15:27,DAUPHINE,100
2023-06-22T11:15:27,GRANGIER,92
2023-06-22T11:15:27,MALRAUX,57
2023-06-22T11:15:27,MONGE,21
2023-06-22T11:15:27,SAINTE-ANNE,86
2023-06-22T11:15:27,TIVOLI,45
2023-06-22T11:15:27,TREMOUILLE,72
2023-06-22T11:43:18,CLEMENCEAU,51
2023-06-22T11:43:18,CONDORCET,76
2023-06-22T11:43:18,DARCY,30
2023-06-22T11:43:18,DAUPHINE,100
2023-06-22T11:43:18,GRANGIER,89
2023-06-22T11:43:18,MALRAUX,58
2023-06-22T11:43:18,MONGE,19
2023-06-22T11:43:18,SAINTE-ANNE,87
2023-06-22T11:43:18,TIVOLI,44
2023-06-22T11:43:18,TREMOUILLE,72
2023-06-22T12:19:04,CLEMENCEAU,52
2023-06-22T12:19:04,CONDORCET,79
2023-06-22T12:19:04,DARCY,27
2023-06-22T12:19:04,DAUPHINE,100
2023-06-22T12:19:04,GRANGIER,93
2023-06-22T12:19:04,MALRAUX,59
2023-06-22T12:19:04,MONGE,19
2023-06-22T12:19:04,SAINTE-ANNE,91
2023-06-22T12:19:04,TIVOLI,44
2023-06-22T12:19:04,TREMOUILLE,70
2023-06-22T12:48:54,CLEMENCEAU,51
2023-06-22T12:48:54,CONDORCET,78
2023-06-22T12:48:54,DARCY,22
2023-06-22T12:48:54,DAUPHINE,100
2023-06-22T12:48:54,GRANGIER,97
2023-06-22T12:48:54,MALRAUX,58
2023-06-22T12:48:54,MONGE,19
2023-06-22T12:48:54,SAINTE-ANNE,87
2023-06-22T12:48:54,TIVOLI,44
2023-06-22T12:48:54,TREMOUILLE,70
2023-06-22T13:16:55,CLEMENCEAU,51
2023-06-22T13:16:55,CONDORCET,78
2023-06-22T13:16:55,DARCY,18
2023-06-22T13:16:55,DAUPHINE,100
2023-06-22T13:16:55,GRANGIER,92
2023-06-22T13:16:55,MALRAUX,58
2023-06-22T13:16:55,MONGE,18
2023-06-22T13:16:55,SAINTE-ANNE,88
2023-06-22T13:16:55,TIVOLI,44
2023-06-22T13:16:55,TREMOUILLE,70
2023-06-22T13:43:11,CLEMENCEAU,52
2023-06-22T13:43:11,CONDORCET,79
2023-06-22T13:43:11,DARCY,14
2023-06-22T13:43:11,DAUPHINE,100
2023-06-22T13:43:11,GRANGIER,91
2023-06-22T13:43:11,MALRAUX,57
2023-06-22T13:43:11,MONGE,18
2023-06-22T13:43:11,SAINTE-ANNE,88
2023-06-22T13:43:11,TIVOLI,44
2023-06-22T13:43:11,TREMOUILLE,70
2023-06-22T14:15:56,CLEMENCEAU,52
2023-06-22T14:15:56,CONDORCET,77
2023-06-22T14:15:56,DARCY,8
2023-06-22T14:15:56,DAUPHINE,100
2023-06-22T14:15:56,GRANGIER,89
2023-06-22T14:15:56,MALRAUX,55
2023-06-22T14:15:56,MONGE,18
2023-06-22T14:15:56,SAINTE-ANNE,86
2023-06-22T14:15:56,TIVOLI,43
2023-06-22T14:15:56,TREMOUILLE,70
2023-06-22T14:43:12,CLEMENCEAU,51
2023-06-22T14:43:12,CONDORCET,77
2023-06-22T14:43:12,DARCY,1
2023-06-22T14:43:12,DAUPHINE,100
2023-06-22T14:43:12,GRANGIER,88
2023-06-22T14:43:12,MALRAUX,54
2023-06-22T14:43:12,MONGE,15
2023-06-22T14:43:12,SAINTE-ANNE,85
2023-06-22T14:43:12,TIVOLI,43
2023-06-22T14:43:12,TREMOUILLE,69
2023-06-22T15:16:13,CLEMENCEAU,51
2023-06-22T15:16:13,CONDORCET,77
2023-06-22T15:16:13,DARCY,-5
2023-06-22T15:16:13,DAUPHINE,100
2023-06-22T15:16:13,GRANGIER,87
2023-06-22T15:16:13,MALRAUX,52
2023-06-22T15:16:13,MONGE,15
2023-06-22T15:16:13,SAINTE-ANNE,84
2023-06-22T15:16:13,TIVOLI,39
2023-06-22T15:16:13,TREMOUILLE,67
2023-06-22T15:43:37,CLEMENCEAU,51
2023-06-22T15:43:37,CONDORCET,75
2023-06-22T15:43:37,DARCY,-11
2023-06-22T15:43:37,DAUPHINE,100
2023-06-22T15:43:37,GRANGIER,82
2023-06-22T15:43:37,MALRAUX,50
2023-06-22T15:43:37,MONGE,11
2023-06-22T15:43:37,SAINTE-ANNE,82
2023-06-22T15:43:37,TIVOLI,40
2023-06-22T15:43:37,TREMOUILLE,68
2023-06-22T16:17:07,CLEMENCEAU,52
2023-06-22T16:17:07,CONDORCET,71
2023-06-22T16:17:07,DARCY,-17
2023-06-22T16:17:07,DAUPHINE,100
2023-06-22T16:17:07,GRANGIER,76
2023-06-22T16:17:07,MALRAUX,49
2023-06-22T16:17:07,MONGE,11
2023-06-22T16:17:07,SAINTE-ANNE,79
2023-06-22T16:17:07,TIVOLI,40
2023-06-22T16:17:07,TREMOUILLE,67
2023-06-22T16:43:10,CLEMENCEAU,54
2023-06-22T16:43:10,CONDORCET,69
2023-06-22T16:43:10,DARCY,-20
2023-06-22T16:43:10,DAUPHINE,100
2023-06-22T16:43:10,GRANGIER,73
2023-06-22T16:43:10,MALRAUX,49
2023-06-22T16:43:10,MONGE,8
2023-06-22T16:43:10,SAINTE-ANNE,77
2023-06-22T16:43:10,TIVOLI,42
2023-06-22T16:43:10,TREMOUILLE,66
2023-06-22T17:15:48,CLEMENCEAU,54
2023-06-22T17:15:48,CONDORCET,69
2023-06-22T17:15:48,DARCY,-25
2023-06-22T17:15:48,DAUPHINE,100
2023-06-22T17:15:48,GRANGIER,70
2023-06-22T17:15:48,MALRAUX,49
2023-06-22T17:15:48,MONGE,12
2023-06-22T17:15:48,SAINTE-ANNE,78
2023-06-22T17:15:48,TIVOLI,48
2023-06-22T17:15:48,TREMOUILLE,65
2023-06-22T17:43:11,CLEMENCEAU,54
2023-06-22T17:43:11,CONDORCET,73
2023-06-22T17:43:11,DARCY,-29
2023-06-22T17:43:11,DAUPHINE,100
2023-06-22T17:43:11,GRANGIER,66
2023-06-22T17:43:11,MALRAUX,48
2023-06-22T17:43:11,MONGE,13
2023-06-22T17:43:11,SAINTE-ANNE,79
2023-06-22T17:43:11,TIVOLI,52
2023-06-22T17:43:11,TREMOUILLE,69
2023-06-22T18:17:03,CLEMENCEAU,54
2023-06-22T18:17:03,CONDORCET,83
2023-06-22T18:17:03,DARCY,-30
2023-06-22T18:17:03,DAUPHINE,100
2023-06-22T18:17:03,GRANGIER,67
2023-06-22T18:17:03,MALRAUX,48
2023-06-22T18:17:03,MONGE,17
2023-06-22T18:17:03,SAINTE-ANNE,85
2023-06-22T18:17:03,TIVOLI,53
2023-06-22T18:17:03,TREMOUILLE,73
2023-06-22T18:43:18,CLEMENCEAU,54
2023-06-22T18:43:18,CONDORCET,87
2023-06-22T18:43:18,DARCY,-31
2023-06-22T18:43:18,DAUPHINE,100
2023-06-22T18:43:18,GRANGIER,66
2023-06-22T18:43:18,MALRAUX,48
2023-06-22T18:43:18,MONGE,17
2023-06-22T18:43:18,SAINTE-ANNE,86
2023-06-22T18:43:18,TIVOLI,54
2023-06-22T18:43:18,TREMOUILLE,74
2023-06-22T19:16:06,CLEMENCEAU,54
2023-06-22T19:16:06,CONDORCET,89
2023-06-22T19:16:06,DARCY,-32
2023-06-22T19:16:06,DAUPHINE,100
2023-06-22T19:16:06,GRANGIER,66
2023-06-22T19:16:06,MALRAUX,48
2023-06-22T19:16:06,MONGE,16
2023-06-22T19:16:06,SAINTE-ANNE,85
2023-06-22T19:16:06,TIVOLI,53
2023-06-22T19:16:06,TREMOUILLE,75
2023-06-22T19:43:10,CLEMENCEAU,53
2023-06-22T19:43:10,CONDORCET,86
2023-06-22T19:43:10,DARCY,-33
2023-06-22T19:43:10,DAUPHINE,100
2023-06-22T19:43:10,GRANGIER,66
2023-06-22T19:43:10,MALRAUX,48
2023-06-22T19:43:10,MONGE,16
2023-06-22T19:43:10,SAINTE-ANNE,85
2023-06-22T19:43:10,TIVOLI,53
2023-06-22T19:43:10,TREMOUILLE,75
2023-06-22T20:16:51,CLEMENCEAU,53
2023-06-22T20:16:51,CONDORCET,83
2023-06-22T20:16:51,DARCY,-33
2023-06-22T20:16:51,DAUPHINE,100
2023-06-22T20:16:51,GRANGIER,61
2023-06-22T20:16:51,MALRAUX,48
2023-06-22T20:16:51,MONGE,15
2023-06-22T20:16:51,SAINTE-ANNE,83
2023-06-22T20:16:51,TIVOLI,52
2023-06-22T20:16:51,TREMOUILLE,72
2023-06-22T20:43:14,CLEMENCEAU,52
2023-06-22T20:43:14,CONDORCET,79
2023-06-22T20:43:14,DARCY,-33
2023-06-22T20:43:14,DAUPHINE,100
2023-06-22T20:43:14,GRANGIER,61
2023-06-22T20:43:14,MALRAUX,48
2023-06-22T20:43:14,MONGE,9
2023-06-22T20:43:14,SAINTE-ANNE,81
2023-06-22T20:43:14,TIVOLI,50
2023-06-22T20:43:14,TREMOUILLE,71
2023-06-22T21:16:47,CLEMENCEAU,52
2023-06-22T21:16:47,CONDORCET,71
2023-06-22T21:16:47,DARCY,-35
2023-06-22T21:16:47,DAUPHINE,100
2023-06-22T21:16:47,GRANGIER,55
2023-06-22T21:16:47,MALRAUX,47
2023-06-22T21:16:47,MONGE,6
2023-06-22T21:16:47,SAINTE-ANNE,77
2023-06-22T21:16:47,TIVOLI,50
2023-06-22T21:16:47,TREMOUILLE,68
2023-06-22T21:43:14,CLEMENCEAU,53
2023-06-22T21:43:14,CONDORCET,66
2023-06-22T21:43:14,DARCY,-37
2023-06-22T21:43:14,DAUPHINE,100
2023-06-22T21:43:14,GRANGIER,54
2023-06-22T21:43:14,MALRAUX,47
2023-06-22T21:43:14,MONGE,6
2023-06-22T21:43:14,SAINTE-ANNE,75
2023-06-22T21:43:14,TIVOLI,46
2023-06-22T21:43:14,TREMOUILLE,67
2023-06-22T22:16:40,CLEMENCEAU,53
2023-06-22T22:16:40,CONDORCET,62
2023-06-22T22:16:40,DARCY,-38
2023-06-22T22:16:40,DAUPHINE,100
2023-06-22T22:16:40,GRANGIER,54
2023-06-22T22:16:40,MALRAUX,46
2023-06-22T22:16:40,MONGE,5
2023-06-22T22:16:40,SAINTE-ANNE,73
2023-06-22T22:16:40,TIVOLI,45
2023-06-22T22:16:40,TREMOUILLE,66
2023-06-22T22:43:16,CLEMENCEAU,53
2023-06-22T22:43:16,CONDORCET,61
2023-06-22T22:43:16,DARCY,52
2023-06-22T22:43:16,DAUPHINE,100
2023-06-22T22:43:16,GRANGIER,53
2023-06-22T22:43:16,MALRAUX,47
2023-06-22T22:43:16,MONGE,5
2023-06-22T22:43:16,SAINTE-ANNE,72
2023-06-22T22:43:16,TIVOLI,42
2023-06-22T22:43:16,TREMOUILLE,65
2023-06-22T23:16:56,CLEMENCEAU,53
2023-06-22T23:16:56,CONDORCET,60
2023-06-22T23:16:56,DARCY,51
2023-06-22T23:16:56,DAUPHINE,100
2023-06-22T23:16:56,GRANGIER,52
2023-06-22T23:16:56,MALRAUX,47
2023-06-22T23:16:56,MONGE,3
2023-06-22T23:16:56,SAINTE-ANNE,72
2023-06-22T23:16:56,TIVOLI,42
2023-06-22T23:16:56,TREMOUILLE,65
2023-06-22T23:43:13,CLEMENCEAU,53
2023-06-22T23:43:13,CONDORCET,60
2023-06-22T23:43:13,DARCY,51
2023-06-22T23:43:13,DAUPHINE,100
2023-06-22T23:43:13,GRANGIER,52
2023-06-22T23:43:13,MALRAUX,47
2023-06-22T23:43:13,MONGE,3
2023-06-22T23:43:13,SAINTE-ANNE,72
2023-06-22T23:43:13,TIVOLI,42
2023-06-22T23:43:13,TREMOUILLE,65
2023-06-23T00:30:24,CLEMENCEAU,53
2023-06-23T00:30:24,CONDORCET,60
2023-06-23T00:30:24,DARCY,51
2023-06-23T00:30:24,DAUPHINE,100
2023-06-23T00:30:24,GRANGIER,52
2023-06-23T00:30:24,MALRAUX,47
2023-06-23T00:30:24,MONGE,3
2023-06-23T00:30:24,SAINTE-ANNE,72
2023-06-23T00:30:24,TIVOLI,42
2023-06-23T00:30:24,TREMOUILLE,65
2023-06-23T01:03:50,CLEMENCEAU,53
2023-06-23T01:03:50,CONDORCET,60
2023-06-23T01:03:50,DARCY,51
2023-06-23T01:03:50,DAUPHINE,100
2023-06-23T01:03:50,GRANGIER,52
2023-06-23T01:03:50,MALRAUX,47
2023-06-23T01:03:50,MONGE,3
2023-06-23T01:03:50,SAINTE-ANNE,72
2023-06-23T01:03:50,TIVOLI,42
2023-06-23T01:03:50,TREMOUILLE,65
2023-06-23T01:46:38,CLEMENCEAU,53
2023-06-23T01:46:38,CONDORCET,59
2023-06-23T01:46:38,DARCY,51
2023-06-23T01:46:38,DAUPHINE,100
2023-06-23T01:46:38,GRANGIER,52
2023-06-23T01:46:38,MALRAUX,47
2023-06-23T01:46:38,MONGE,3
2023-06-23T01:46:38,SAINTE-ANNE,72
2023-06-23T01:46:38,TIVOLI,42
2023-06-23T01:46:38,TREMOUILLE,65
2023-06-23T02:41:06,CLEMENCEAU,53
2023-06-23T02:41:06,CONDORCET,59
2023-06-23T02:41:06,DARCY,51
2023-06-23T02:41:06,DAUPHINE,100
2023-06-23T02:41:06,GRANGIER,52
2023-06-23T02:41:06,MALRAUX,47
2023-06-23T02:41:06,MONGE,3
2023-06-23T02:41:06,SAINTE-ANNE,72
2023-06-23T02:41:06,TIVOLI,42
2023-06-23T02:41:06,TREMOUILLE,65
2023-06-23T03:21:08,CLEMENCEAU,53
2023-06-23T03:21:08,CONDORCET,59
2023-06-23T03:21:08,DARCY,51
2023-06-23T03:21:08,DAUPHINE,100
2023-06-23T03:21:08,GRANGIER,52
2023-06-23T03:21:08,MALRAUX,47
2023-06-23T03:21:08,MONGE,3
2023-06-23T03:21:08,SAINTE-ANNE,72
2023-06-23T03:21:08,TIVOLI,42
2023-06-23T03:21:08,TREMOUILLE,66
2023-06-23T03:45:47,CLEMENCEAU,53
2023-06-23T03:45:47,CONDORCET,59
2023-06-23T03:45:47,DARCY,50
2023-06-23T03:45:47,DAUPHINE,100
2023-06-23T03:45:47,GRANGIER,52
2023-06-23T03:45:47,MALRAUX,47
2023-06-23T03:45:47,MONGE,3
2023-06-23T03:45:47,SAINTE-ANNE,72
2023-06-23T03:45:47,TIVOLI,42
2023-06-23T03:45:47,TREMOUILLE,66
2023-06-23T04:17:20,CLEMENCEAU,53
2023-06-23T04:17:20,CONDORCET,60
2023-06-23T04:17:20,DARCY,50
2023-06-23T04:17:20,DAUPHINE,100
2023-06-23T04:17:20,GRANGIER,51
2023-06-23T04:17:20,MALRAUX,47
2023-06-23T04:17:20,MONGE,3
2023-06-23T04:17:20,SAINTE-ANNE,72
2023-06-23T04:17:20,TIVOLI,42
2023-06-23T04:17:20,TREMOUILLE,66
2023-06-23T04:43:51,CLEMENCEAU,53
2023-06-23T04:43:51,CONDORCET,60
2023-06-23T04:43:51,DARCY,50
2023-06-23T04:43:51,DAUPHINE,100
2023-06-23T04:43:51,GRANGIER,51
2023-06-23T04:43:51,MALRAUX,48
2023-06-23T04:43:51,MONGE,4
2023-06-23T04:43:51,SAINTE-ANNE,72
2023-06-23T04:43:51,TIVOLI,42
2023-06-23T04:43:51,TREMOUILLE,66
2023-06-23T05:16:41,CLEMENCEAU,53
2023-06-23T05:16:41,CONDORCET,60
2023-06-23T05:16:41,DARCY,50
2023-06-23T05:16:41,DAUPHINE,100
2023-06-23T05:16:41,GRANGIER,51
2023-06-23T05:16:41,MALRAUX,48
2023-06-23T05:16:41,MONGE,4
2023-06-23T05:16:41,SAINTE-ANNE,71
2023-06-23T05:16:41,TIVOLI,42
2023-06-23T05:16:41,TREMOUILLE,68
2023-06-23T05:43:15,CLEMENCEAU,53
2023-06-23T05:43:15,CONDORCET,60
2023-06-23T05:43:15,DARCY,50
2023-06-23T05:43:15,DAUPHINE,100
2023-06-23T05:43:15,GRANGIER,50
2023-06-23T05:43:15,MALRAUX,48
2023-06-23T05:43:15,MONGE,4
2023-06-23T05:43:15,SAINTE-ANNE,71
2023-06-23T05:43:15,TIVOLI,41
2023-06-23T05:43:15,TREMOUILLE,69
2023-06-23T06:17:35,CLEMENCEAU,52
2023-06-23T06:17:35,CONDORCET,62
2023-06-23T06:17:35,DARCY,50
2023-06-23T06:17:35,DAUPHINE,100
2023-06-23T06:17:35,GRANGIER,54
2023-06-23T06:17:35,MALRAUX,49
2023-06-23T06:17:35,MONGE,3
2023-06-23T06:17:35,SAINTE-ANNE,72
2023-06-23T06:17:35,TIVOLI,39
2023-06-23T06:17:35,TREMOUILLE,72
2023-06-23T06:44:44,CLEMENCEAU,52
2023-06-23T06:44:44,CONDORCET,65
2023-06-23T06:44:44,DARCY,50
2023-06-23T06:44:44,DAUPHINE,100
2023-06-23T06:44:44,GRANGIER,58
2023-06-23T06:44:44,MALRAUX,51
2023-06-23T06:44:44,MONGE,5
2023-06-23T06:44:44,SAINTE-ANNE,72
2023-06-23T06:44:44,TIVOLI,40
2023-06-23T06:44:44,TREMOUILLE,75
2023-06-23T07:16:55,CLEMENCEAU,54
2023-06-23T07:16:55,CONDORCET,72
2023-06-23T07:16:55,DARCY,48
2023-06-23T07:16:55,DAUPHINE,100
2023-06-23T07:16:55,GRANGIER,58
2023-06-23T07:16:55,MALRAUX,54
2023-06-23T07:16:55,MONGE,8
2023-06-23T07:16:55,SAINTE-ANNE,75
2023-06-23T07:16:55,TIVOLI,42
2023-06-23T07:16:55,TREMOUILLE,81
2023-06-23T07:43:25,CLEMENCEAU,54
2023-06-23T07:43:25,CONDORCET,78
2023-06-23T07:43:25,DARCY,46
2023-06-23T07:43:25,DAUPHINE,100
2023-06-23T07:43:25,GRANGIER,71
2023-06-23T07:43:25,MALRAUX,56
2023-06-23T07:43:25,MONGE,10
2023-06-23T07:43:25,SAINTE-ANNE,78
2023-06-23T07:43:25,TIVOLI,42
2023-06-23T07:43:25,TREMOUILLE,87
2023-06-23T08:17:25,CLEMENCEAU,52
2023-06-23T08:17:25,CONDORCET,84
2023-06-23T08:17:25,DARCY,43
2023-06-23T08:17:25,DAUPHINE,100
